Cage Size,H3 Bird New Reg Price - changed 1-31-2019,H3 Bird New Sale Price - changed 1-31-2019,H3 reptile New Reg Price - changed 1-31-2019,H3 reptile New Sale Price - changed 1-31-2019,H3 Hood/Stand w cage price - changed 1-31-2019,H3 sys A POF/POT Price - changed 8/2011,H3 sys B POF/POT Price - changed 8/2015,H3 Rem Div Price  - changed 8/2015,H3 Cover Price - changed 10/2017 ,,H2 Bird New Reg Price - changed 1-31-2019,H2 Bird New Sale Price - changed1-31-2019,H2 reptile New Reg Price - changed 1-31-2019,H2 reptile New Sale Price - changed 1-31-2019,H2 Hood/Stand w cage price - changed 1-31-2019,H2 sys A POF/POT Price - changed 8/2011,H2 sys B POF/POT Price - changed 8/2015,H2 Rem Div Price  - changed 8/2015,H2 Cover Price - changed 10/2017,,Majestic New Bird Regular Price - changed 8/2011,Majestic New Bird Regular Price - changed 2016,Majestic New Bird Sale Price - changed 8/2011,Majestic New Bird Sale Price - changed 2016,Majestic New Reptile Regular Price - changed 8/2011,Majestic New Reptile Regular Price - changed 2016,Majestic New Reptile Sale Price - changed 8/2011,Majestic New Reptile Sale Price - changed 2016,Majestic Hood/Stands No Door - changed 8/2011,Majestic Hood/Stands No Door - changed 2015,Majestic Hood/Stands with Door - changed 8/2011,Majestic Hood/Stands No Door - changed 2019,Majestic Hood/Stands with Door - changed 2015,POT B Price - changed 8/2011,Majestic Hood/Stands with Door - changed 2019,POT B Price - changed 2015,Majestic Rem. Div. Price - changed 8/2011,Majestic Rem. Div. Price - changed 2015,Majestic Cover Price - changed 8/2011,Majestic Cover Price - changed 2015
60-36-12,"1,293.60", ,"1,179.30", ,954.91,130.92,189.95,192.95,367.89,,996.8, ,882.5, ,662.98,130.92,189.95,216.95,367.89,,"2,130.95","3,130.47", , ,"2,079.95","3,028.42", , ,913.95,"1,023.95",1494.95,1146.824,1719.95,276.95,1926.344,310.95,224.95,251.95,237.95,367.89
60-36-18,"1,500.83", ,"1,329.38", ,"1,066.23",N/A**,239.95,255.95,381.87,,"1,184.99", ,"1,013.54", ,744.74,194.1,239.95,286.95,381.87,,"2,307.95","3,383.10", , ,"2,217.95","3,230.02", , ,"1,075.95","1,205.95",1655.95,1350.664,1904.95,314.95,2133.544,352.95,290.95,325.95,246.95,381.87
60-36-24,"1,706.94", ,"1,478.34", ,"1,176.59",210.48,292.95,315.95,395.85,,"1,375.42", ,"1,146.82", ,825.38,210.48,292.95,353.95,395.85,,"2,483.95","3,634.60", , ,"2,355.95","3,430.50", , ,"1,237.95","1,386.95",1818.95,1553.384,2091.95,355.95,2342.984,398.95,353.95,396.95,254.95,395.85
60-36-30,"1,917.52", ,"1,631.78", ,"1,290.77",N/A**,342.95,377.95,409.8,,"1,562.48", ,"1,276.74", ,904.9,N/A**,342.95,423.95,409.8,,"2,660.95","3,883.87", , ,"2,491.95","3,628.74", , ,"1,399.95","1,567.95",1979.95,1756.104,2276.95,393.95,2550.184,441.95,417.95,468.95,264.95,409.8
60-36-36,"2,218.83", ,"1,875.94", ,"1,482.05",N/A**,395.95,438.95,423.78,,"1,797.71", ,"1,454.82", ,"1,021.38",N/A**,395.95,491.95,423.78,,"2,837.95","4,135.37", , ,"2,629.95","3,829.22", , ,"1,560.95","1,748.95",2142.95,1958.824,2464.95,434.95,2760.744,487.95,479.95,537.95,273.95,423.78
60-36-42,"2,429.42", ,"2,029.38", ,"1,596.23",N/A**,446.95,500.95,437.76,,"1,984.78", ,"1,584.74", ,"1,100.90",N/A**,446.95,561.95,437.76,,"3,013.95","4,389.12", , ,"2,768.95","4,031.94", , ,"1,723.95","1,930.95",2304.95,2162.664,2650.95,474.95,2969.064,531.95,543.95,609.95,282.95,437.76
60-36-48,"2,635.53", ,"2,178.34", ,"1,706.59",N/A**,497.95,561.95,451.74,,"2,174.09", ,"1,716.90", ,"1,184.90",N/A**,497.95,629.95,451.74,,"3,190.95","4,641.74", , ,"2,906.95","4,233.54", , ,"1,885.95","2,112.95",2467.95,2366.504,2838.95,512.95,3179.624,574.95,607.95,680.95,291.95,451.74
60-36-60,"3,133.98", ,"2,562.50", ,"2,000.63",N/A**,630.95,726.95,549.51,,"2,590.78", ,"2,019.30", ,"1,377.54",N/A**,630.95,814.95,549.51,,"3,542.95","5,142.51", , ,"3,180.95","4,632.26", , ,"2,210.95","2,476.95",2791.95,2774.184,3210.95,616.95,3596.264,690.95,775.95,869.95,354.95,549.51
60-42-12,"1,389.84", ,"1,271.14", ,"1,026.72",N/A**,211.95,192.95,381.87,,"1,076.24", ,957.54, ,717.86,N/A**,211.95,216.95,381.87,,"2,234.95","3,282.24", , ,"2,180.95","3,176.26", , ,993.95,"1,113.95",1730.95,1247.624,1990.95,311.95,2229.864,349.95,224.95,251.95,246.95,381.87
60-42-18,"1,609.34", ,"1,431.30", ,"1,144.73",N/A**,268.95,255.95,395.85,,"1,280.06", ,"1,102.02", ,808.58,N/A**,268.95,286.95,395.85,,"2,414.95","3,536.83", , ,"2,319.95","3,377.86", , ,"1,161.95","1,301.95",1898.95,1458.184,2183.95,355.95,2446.024,398.95,290.95,325.95,254.95,395.85
60-42-24,"1,832.21", ,"1,594.82", ,"1,265.60",N/A**,328.95,315.95,409.8,,"1,480.53", ,"1,243.14", ,897.06,N/A**,328.95,353.95,409.8,,"2,596.95","3,795.89", , ,"2,460.95","3,583.94", , ,"1,330.95","1,490.95",2068.95,1669.864,2379.95,402.95,2665.544,451.95,353.95,396.95,264.95,409.8
60-42-30,"2,051.71", ,"1,754.98", ,"1,383.61",N/A**,385.95,377.95,423.78,,"1,683.23", ,"1,386.50", ,987.78,N/A**,385.95,423.95,423.78,,"2,776.95","4,050.48", , ,"2,599.95","3,785.54", , ,"1,499.95","1,679.95",2236.95,1881.544,2572.95,446.95,2881.704,500.95,417.95,468.95,273.95,423.78
60-42-36,"2,370.90", ,"2,014.82", ,"1,586.35",N/A**,445.95,438.95,437.76,,"1,928.50", ,"1,572.42", ,"1,110.98",N/A**,445.95,491.95,437.76,,"2,957.95","4,309.55", , ,"2,740.95","3,991.62", , ,"1,668.95","1,869.95",2405.95,2094.344,2766.95,493.95,3098.984,553.95,479.95,537.95,282.95,437.76
60-42-42,"2,590.41", ,"2,174.98", ,"1,704.36",N/A**,503.95,500.95,451.74,,"2,128.97", ,"1,713.54", ,"1,201.70",N/A**,503.95,561.95,451.74,,"3,137.95","4,564.14", , ,"2,879.95","4,193.22", , ,"1,835.95","2,056.95",2573.95,2303.784,2960.95,538.95,3316.264,603.95,543.95,609.95,291.95,451.74
60-42-48,"2,879.35", ,"2,404.58", ,"1,881.40",N/A**,592.95,603.95,465.69,,"2,361.91", ,"1,887.14", ,"1,319.30",N/A**,592.95,676.95,465.69,,"3,319.95","4,823.20", , ,"3,020.95","4,399.30", , ,"2,004.95","2,245.95",2742.95,2515.464,3154.95,607.95,3533.544,680.95,649.95,727.95,299.95,465.69
60-42-60,"3,335.16", ,"2,741.70", ,"2,131.70",N/A**,713.95,726.95,563.49,,"2,771.80", ,"2,178.34", ,"1,505.22",N/A**,713.95,814.95,563.49,,"3,681.95","5,334.62", , ,"3,299.95","4,804.74", , ,"2,341.95","2,622.95",3079.95,2937.704,3541.95,700.95,3966.984,785.95,775.95,869.95,363.95,563.49
60-48-12,"1,477.11", ,"1,354.02", ,"1,090.92",N/A**,231.95,192.95,395.85,,"1,147.83", ,"1,024.74", ,764.9,N/A**,231.95,216.95,395.85,,"2,337.95","3,432.88", , ,"2,281.95","3,322.98", , ,"1,074.95","1,203.95",1881.95,1348.424,2164.95,346.95,2424.744,388.95,224.95,251.95,254.95,395.85
60-48-18,"1,707.78", ,"1,523.14", ,"1,214.67",N/A**,298.95,255.95,409.8,,"1,362.82", ,"1,178.18", ,863.46,213.99,298.95,286.95,409.8,,"2,523.95","3,695.03", , ,"2,423.95","3,530.18", , ,"1,248.95","1,398.95",2055.95,1566.824,2364.95,398.95,2648.744,446.95,290.95,325.95,264.95,409.8
60-48-24,"1,942.92","1,776.28","1,696.74","1,530.10","1,342.23",247.92,365.95,315.95,423.78,,"1,576.68", ,"1,330.50", ,960.9,247.92,365.95,353.95,423.78,,"2,708.95","3,963.90","2,468.95","3,589.49","2,570.95","3,744.10","2,330.95","3,369.69","1,422.95","1,593.95",2229.95,1785.224,2564.95,449.95,2872.744,503.95,353.95,396.95,273.95,423.78
60-48-30,"2,176.94", ,"1,869.22", ,"1,468.84",318.12,430.95,377.95,437.76,,"1,790.54", ,"1,482.82", ,"1,060.58",N/A**,430.95,423.95,437.76,,"2,893.95","4,218.21", , ,"2,707.95","3,943.46", , ,"1,598.95","1,790.95",2405.95,2005.864,2766.95,500.95,3098.984,561.95,417.95,468.95,282.95,437.76
60-48-36,"2,510.65","2,300.33","2,141.38","1,931.07","1,680.18",361.41,496.95,438.95,451.74,,"2,049.21", ,"1,679.94", ,"1,192.74",N/A**,496.95,491.95,451.74,,"3,078.95","4,482.60","2,812.95","4,067.31","2,851.95","4,152.90","2,585.95","3,737.61","1,773.95","1,986.95",2579.95,2225.384,2966.95,551.95,3322.984,618.95,479.95,537.95,291.95,451.74
60-48-42,"2,801.79", ,"2,370.98", ,"1,855.34",N/A**,593.95,542.95,465.69,,"2,288.83", ,"1,858.02", ,"1,315.94",N/A**,593.95,608.95,465.69,,"3,263.95","4,741.39", , ,"2,991.95","4,356.74", , ,"1,946.95","2,180.95",2754.95,2442.664,3168.95,628.95,3549.224,704.95,586.95,657.95,299.95,465.69
60-48-48,"3,044.78", ,"2,552.42", ,"1,989.56",N/A**,660.95,603.95,479.67,,"2,508.30", ,"2,015.94", ,"1,417.86",N/A**,660.95,676.95,479.67,,"3,449.95","5,003.54", , ,"3,133.95","4,563.94", , ,"2,122.95","2,377.95",2929.95,2663.304,3369.95,680.95,3774.344,762.95,649.95,727.95,309.95,479.67
60-48-60,"3,527.38", ,"2,911.94", ,"2,255.15",N/A**,794.95,726.95,577.47,,"2,943.86", ,"2,328.42", ,"1,622.82",N/A**,794.95,814.95,577.47,,"3,818.95","5,528.96", , ,"3,419.95","4,979.46", , ,"2,472.95","2,769.95",3279.95,3102.344,3771.95,785.95,4224.584,880.95,775.95,869.95,372.95,577.47
60-60-12,"1,658.38", ,"1,526.50", ,"1,225.03",N/A**,276.95,192.95,493.65,,"1,299.98", ,"1,168.10", ,865.7,N/A**,276.95,216.95,493.65,,"2,895.95","4,250.49", , ,"2,837.95","4,132.74", , ,"1,298.95","1,454.95",2332.95,1629.544,2682.95,418.95,3004.904,469.95,224.95,251.95,318.95,493.65
60-60-18,"1,920.32", ,"1,722.50", ,"1,367.88",N/A**,358.95,255.95,507.6,,"1,539.52", ,"1,341.70", ,983.3,N/A**,358.95,286.95,507.6,,"3,088.95","4,523.29", , ,"2,984.95","4,346.66", , ,"1,485.95","1,664.95",2520.95,1864.744,2899.95,481.95,3247.944,539.95,290.95,325.95,327.95,507.6
60-60-24,"2,182.26", ,"1,918.50", ,"1,510.73",N/A**,436.95,315.95,521.58,,"1,779.06", ,"1,515.30", ,"1,098.66",N/A**,436.95,353.95,521.58,,"3,281.95","4,794.96", , ,"3,130.95","4,559.46", , ,"1,673.95","1,874.95",2708.95,2099.944,3115.95,543.95,3489.864,609.95,353.95,396.95,336.95,521.58
60-60-30,"2,440.84", ,"2,111.14", ,"1,650.72",N/A**,516.95,377.95,535.56,,"2,018.60", ,"1,688.90", ,"1,216.26",N/A**,516.95,423.95,535.56,,"3,476.95","5,067.76", , ,"3,277.95","4,773.38", , ,"1,860.95","2,084.95",2895.95,2335.144,3330.95,606.95,3730.664,679.95,417.95,468.95,344.95,535.56
60-60-36,"2,850.62","2,609.51","2,454.98","2,213.87","1,919.24",N/A**,632.95,480.95,549.51,,"2,326.46", ,"1,930.82", ,"1,386.50",N/A**,632.95,538.95,549.51,,"3,669.95","5,418.95","3,349.95","4,912.38","3,478.95","5,065.70","3,158.95","4,559.13","2,048.95","2,294.95",3082.95,2570.344,3545.95,698.95,3971.464,782.95,521.95,584.95,354.95,549.51
60-60-42,"3,118.16", ,"2,656.58", ,"2,066.85",N/A**,714.95,542.95,563.49,,"2,567.12", ,"2,105.54", ,"1,505.22",N/A**,714.95,608.95,563.49,,"3,863.95","5,613.35", , ,"3,571.95","5,201.22", , ,"2,235.95","2,504.95",3271.95,2805.544,3762.95,761.95,4214.504,853.95,586.95,657.95,363.95,563.49
60-60-48,"3,387.94", ,"2,860.42", ,"2,216.36",N/A**,796.95,603.95,577.47,,"2,814.50", ,"2,286.98", ,"1,625.06",N/A**,796.95,676.95,577.47,,"4,056.95","5,885.02", , ,"3,717.95","5,414.02", , ,"2,423.95","2,714.95",3458.95,3040.744,3977.95,824.95,4455.304,923.95,649.95,727.95,372.95,577.47
60-60-60,"3,926.38", ,"3,266.98", ,"2,514.44",N/A**,956.95,726.95,675.27,,"3,299.18", ,"2,639.78", ,"1,865.86",N/A**,956.95,814.95,675.27,,"4,443.95","6,429.49", , ,"4,010.95","5,840.74", , ,"2,798.95","3,134.95",3832.95,3511.144,4407.95,951.95,4936.904,1066.95,775.95,869.95,434.95,675.27
60-72-12,"2,373.90", ,"2,233.22", ,"1,813.24",256.11,357.95,192.95,723,,"1,801.58", ,"1,660.90", ,"1,309.22",N/A**,357.95,216.95,723,,"3,432.95","5,040.10", , ,"3,374.95","4,914.50", , ,"1,586.95","1,777.95",2837.95,1991.304,3263.95,404.95,3655.624,453.95,224.95,251.95,344.95,723
60-72-18,"2,688.39", ,"2,477.38", ,"1,993.28",N/A**,459.95,255.95,741.84,,"2,080.23", ,"1,869.22", ,"1,455.94",N/A**,459.95,286.95,741.84,,"3,665.95","5,368.34", , ,"3,556.95","5,179.94", , ,"1,798.95","2,014.95",3047.95,2256.744,3505.95,483.95,3926.664,542.95,290.95,325.95,354.95,741.84
60-72-24,"3,001.77", ,"2,720.42", ,"2,172.36",414.06,562.95,315.95,760.71,,"2,358.89", ,"2,077.54", ,"1,603.78",N/A**,562.95,353.95,760.71,,"3,897.95","5,695.46", , ,"3,738.95","5,444.26", , ,"2,008.95","2,250.95",3258.95,2521.064,3747.95,563.95,4197.704,631.95,353.95,396.95,363.95,760.71
60-72-30,"3,316.26", ,"2,964.58", ,"2,352.40",N/A**,665.95,377.95,779.58,,"2,636.42", ,"2,284.74", ,"1,751.62",N/A**,665.95,423.95,779.58,,"4,130.95","6,023.70", , ,"3,920.95","5,709.70", , ,"2,219.95","2,486.95",3468.95,2785.384,3989.95,642.95,4468.744,720.95,417.95,468.95,372.95,779.58
60-72-36,"3,728.20", ,"3,306.18", ,"2,615.26",N/A**,768.95,438.95,798.45,,"2,962.12", ,"2,540.10", ,"1,933.06",N/A**,768.95,491.95,798.45,,"4,362.95","6,353.06", , ,"4,103.95","5,976.26", , ,"2,430.95","2,722.95",3679.95,3049.704,4231.95,721.95,4739.784,808.95,479.95,537.95,381.95,798.45
60-72-42,"4,041.58", ,"3,549.22", ,"2,794.34",N/A**,871.95,500.95,817.29,,"3,241.90", ,"2,749.54", ,"2,080.90",N/A**,871.95,561.95,817.29,,"4,595.95","6,679.06", , ,"4,284.95","6,239.46", , ,"2,640.95","2,957.95",3891.95,3312.904,4475.95,801.95,5013.064,898.95,543.95,609.95,389.95,817.29
60-72-48,"4,356.07", ,"3,793.38", ,"2,974.38",N/A**,974.95,561.95,836.16,,"3,521.67", ,"2,958.98", ,"2,226.50",N/A**,974.95,629.95,836.16,,"4,828.95","7,008.42", , ,"4,467.95","6,506.02", , ,"2,852.95","3,195.95",4101.95,3579.464,4717.95,879.95,5284.104,985.95,607.95,680.95,399.95,836.16
60-72-60,"5,147.46", ,"4,444.10", ,"3,472.49",N/A**,"1,240.95",726.95,968.19,,"4,155.14", ,"3,451.78", ,"2,589.38",N/A**,"1,240.95",814.95,968.19,,"5,294.95","7,667.14", , ,"4,833.95","7,039.14", , ,"3,273.95","3,666.95",4523.95,4106.984,5202.95,1088.95,5827.304,1219.95,775.95,869.95,462.95,968.19
60-84-12,"2,568.61", ,"2,419.14", ,"1,958.77",N/A**,400.95,192.95,779.58,,"1,961.57", ,"1,812.10", ,"1,420.10",N/A**,400.95,216.95,779.58,,"3,638.95","5,342.51", , ,"3,576.95","5,209.06", , ,"1,746.95","1,956.95",3135.95,2191.784,3606.95,457.95,4039.784,512.95,224.95,251.95,372.95,779.58
60-84-18,"2,909.90", ,"2,685.70", ,"2,154.10",N/A**,518.95,255.95,798.45,,"2,267.02", ,"2,042.82", ,"1,584.74",N/A**,518.95,286.95,798.45,,"3,879.95","5,678.04", , ,"3,761.95","5,477.86", , ,"1,970.95","2,207.95",3357.95,2472.904,3861.95,548.95,4325.384,614.95,290.95,325.95,381.95,798.45
60-84-24,"3,248.95", ,"2,950.02", ,"2,347.52",N/A**,634.95,315.95,817.29,,"2,570.23", ,"2,271.30", ,"1,751.62",N/A**,634.95,353.95,817.29,,"4,120.95","6,016.92", , ,"3,948.95","5,750.02", , ,"2,193.95","2,457.95",3582.95,2752.904,4120.95,638.95,4615.464,715.95,353.95,396.95,389.95,817.29
60-84-30,"3,590.24", ,"3,216.58", ,"2,542.85",N/A**,751.95,377.95,836.16,,"2,874.56", ,"2,500.90", ,"1,917.38",N/A**,751.95,423.95,836.16,,"4,362.95","6,358.05", , ,"4,136.95","6,024.42", , ,"2,418.95","2,709.95",3805.95,3035.144,4376.95,728.95,4902.184,816.95,417.95,468.95,399.95,836.16
60-84-36,"4,028.98", ,"3,580.58", ,"2,821.00",N/A**,869.95,438.95,855.03,,"3,225.94", ,"2,777.54", ,"2,114.50",N/A**,869.95,491.95,855.03,,"4,603.95","6,696.93", , ,"4,323.95","6,296.58", , ,"2,640.95","2,957.95",4029.95,3312.904,4634.95,820.95,5191.144,919.95,479.95,537.95,408.95,855.03
60-84-42,"4,370.27", ,"3,847.14", ,"3,016.32",N/A**,985.95,500.95,873.87,,"3,530.27", ,"3,007.14", ,"2,280.26",N/A**,985.95,561.95,873.87,,"4,844.95","7,032.46", , ,"4,508.95","6,565.38", , ,"2,864.95","3,208.95",4254.95,3594.024,4893.95,910.95,5481.224,1020.95,543.95,609.95,417.95,873.87
60-84-48,"4,840.36", ,"4,242.50", ,"3,321.13",N/A**,"1,165.95",603.95,892.74,,"3,893.96", ,"3,296.10", ,"2,497.54",N/A**,"1,165.95",676.95,892.74,,"5,085.95","7,371.34", , ,"4,695.95","6,837.54", , ,"3,088.95","3,459.95",4476.95,3875.144,5148.95,1051.95,5766.824,1178.95,649.95,727.95,426.95,892.74
60-84-60,"5,555.42", ,"4,808.10", ,"3,739.39",N/A**,"1,403.95",726.95,"1,024.77",,"4,518.30", ,"3,770.98", ,"2,842.50",N/A**,"1,403.95",814.95,"1,024.77",,"5,569.95","8,051.35", , ,"5,070.95","7,384.10", , ,"3,534.95","3,959.95",4924.95,4435.144,5663.95,1236.95,6343.624,1385.95,775.95,869.95,489.95,"1,024.77"
60-96-12,"2,739.80", ,"2,581.54", ,"2,084.31",N/A**,444.95,192.95,836.16,,"2,101.40", ,"1,943.14", ,"1,511.94",N/A**,444.95,216.95,836.16,,"3,845.95","5,642.68", , ,"3,777.95","5,501.38", , ,"1,907.95","2,136.95",3433.95,2393.384,3949.95,510.95,4423.944,572.95,224.95,251.95,399.95,836.16
60-96-18,"3,109.01", ,"2,871.62", ,"2,295.88",N/A**,575.95,255.95,855.03,,"2,431.41", ,"2,194.02", ,"1,695.62",N/A**,575.95,286.95,855.03,,"4,094.95","5,989.97", , ,"3,967.95","5,778.02", , ,"2,144.95","2,402.95",3670.95,2691.304,4221.95,611.95,4728.584,685.95,290.95,325.95,408.95,855.03
60-96-24,"3,473.74", ,"3,157.22", ,"2,503.64",488.94,707.95,315.95,873.87,,"2,762.54", ,"2,446.02", ,"1,877.06",N/A**,707.95,353.95,873.87,,"4,345.95","6,341.74", , ,"4,160.95","6,059.14", , ,"2,379.95","2,665.95",3905.95,2985.864,4491.95,714.95,5030.984,800.95,353.95,396.95,417.95,873.87
60-96-30,"3,842.94", ,"3,447.30", ,"2,715.21",629.34,838.95,377.95,892.74,,"3,092.54", ,"2,696.90", ,"2,059.62",N/A**,838.95,423.95,892.74,,"4,594.95","6,690.15", , ,"4,351.95","6,336.90", , ,"2,616.95","2,930.95",4142.95,3282.664,4764.95,816.95,5336.744,914.95,417.95,468.95,426.95,892.74
60-96-36,"4,307.35", ,"3,832.58", ,"3,007.70",717.09,969.95,438.95,911.61,,"3,469.59", ,"2,994.82", ,"2,275.78",N/A**,969.95,491.95,911.61,,"4,844.95","7,038.56", , ,"4,542.95","6,614.66", , ,"2,852.95","3,195.95",4379.95,3579.464,5036.95,918.95,5641.384,1029.95,479.95,537.95,434.95,911.61
60-96-42,"4,790.80", ,"4,236.90", ,"3,316.37",N/A**,"1,166.95",542.95,930.45,,"3,851.12", ,"3,297.22", ,"2,506.50",N/A**,"1,166.95",608.95,930.45,,"5,094.95","7,388.09", , ,"4,733.95","6,893.54", , ,"3,088.95","3,459.95",4615.95,3875.144,5308.95,1072.95,5946.024,1201.95,586.95,657.95,444.95,930.45
60-96-48,"5,173.45", ,"4,540.42", ,"3,539.36",N/A**,"1,300.95",603.95,949.32,,"4,187.85", ,"3,554.82", ,"2,696.90",N/A**,"1,300.95",676.95,949.32,,"5,344.95","7,737.62", , ,"4,925.95","7,172.42", , ,"3,325.95","3,725.95",4851.95,4173.064,5579.95,1176.95,6249.544,1318.95,649.95,727.95,453.95,949.32
60-96-60,"5,939.86", ,"5,148.58", ,"3,986.30",N/A**,"1,567.95",726.95,"1,081.35",,"4,864.66", ,"4,073.38", ,"3,076.58",N/A**,"1,567.95",814.95,"1,081.35",,"5,842.95","8,435.56", , ,"5,307.95","7,729.06", , ,"3,797.95","4,253.95",5324.95,4764.424,6123.95,1385.95,6858.824,1552.95,775.95,869.95,516.95,"1,081.35"
60-120-12,"3,107.94", ,"2,932.10", ,"2,357.29",N/A**,534.95,192.95,666.42,,"2,404.58", ,"2,228.74", ,"1,713.54",N/A**,534.95,216.95,666.42,,"4,891.95","7,178.22", , ,"4,821.95","7,021.22", , ,"2,356.95","2,639.95",4290.95,2956.744,4934.95,616.95,5527.144,690.95,224.95,251.95,318.95,666.42
60-120-18,"3,528.50", ,"3,264.74", ,"2,597.53",N/A**,693.95,255.95,685.26,,"2,785.94", ,"2,522.18", ,"1,933.06",N/A**,693.95,286.95,685.26,,"5,158.95","7,547.92", , ,"5,021.95","7,312.42", , ,"2,617.95","2,932.95",4552.95,3284.904,5235.95,740.95,5864.264,829.95,290.95,325.95,327.95,685.26
60-120-24,"3,949.06", ,"3,597.38", ,"2,837.78",N/A**,852.95,315.95,704.13,,"3,166.18", ,"2,814.50", ,"2,152.58",N/A**,852.95,353.95,704.13,,"5,425.95","7,918.74", , ,"5,222.95","7,604.74", , ,"2,879.95","3,225.95",4813.95,3613.064,5536.95,864.95,6201.384,968.95,353.95,396.95,336.95,704.13
60-120-30,"4,367.38", ,"3,927.78", ,"3,076.12",N/A**,"1,012.95",377.95,723,,"3,549.78", ,"3,110.18", ,"2,368.74",N/A**,"1,012.95",423.95,723,,"5,691.95","8,287.32", , ,"5,421.95","7,894.82", , ,"3,140.95","3,517.95",5075.95,3940.104,5837.95,989.95,6538.504,1108.95,417.95,468.95,344.95,723
60-120-36,"4,982.82", ,"4,455.30", ,"3,482.01",N/A**,"1,246.95",480.95,741.84,,"4,019.62", ,"3,492.10", ,"2,659.94",N/A**,"1,246.95",538.95,741.84,,"5,958.95","8,660.38", , ,"5,623.95","8,189.38", , ,"3,402.95","3,811.95",5336.95,4269.384,6137.95,1174.95,6874.504,1315.95,521.95,584.95,354.95,741.84
60-120-42,"5,420.18", ,"4,804.74", ,"3,736.53",N/A**,"1,407.95",542.95,760.71,,"4,408.82", ,"3,793.38", ,"2,886.18",N/A**,"1,407.95",608.95,760.71,,"6,224.95","9,027.84", , ,"5,822.95","8,478.34", , ,"3,665.95","4,105.95",5598.95,4598.664,6438.95,1300.95,7211.624,1457.95,586.95,657.95,363.95,760.71
60-120-48,"5,858.66", ,"5,155.30", ,"3,992.01",N/A**,"1,570.95",603.95,779.58,,"4,796.90", ,"4,093.54", ,"3,111.30",N/A**,"1,570.95",676.95,779.58,,"6,492.95","9,400.90", , ,"6,024.95","8,772.90", , ,"3,926.95","4,398.95",5860.95,4926.824,6740.95,1428.95,7549.864,1600.95,649.95,727.95,372.95,779.58
60-120-60,"6,730.02", ,"5,850.82", ,"4,498.20",N/A**,"1,892.95",726.95,"1,383.12",,"5,574.18", ,"4,694.98", ,"3,560.42",N/A**,"1,892.95",814.95,"1,383.12",,"7,025.95","10,141.42", , ,"6,425.95","9,356.42", , ,"4,449.95","4,983.95",6383.95,5582.024,7341.95,1680.95,8222.984,1882.95,775.95,869.95,659.95,"1,383.12"
60-144-12,"4,005.85", ,"3,812.42", ,"3,080.56",N/A**,657.95,192.95,"1,288.80",,"3,058.33", ,"2,864.90", ,"2,261.22",N/A**,657.95,216.95,"1,288.80",,"5,353.95","7,852.48", , ,"5,273.95","7,679.78", , ,"2,741.95","3,070.95",4987.95,3439.464,5736.95,673.95,6425.384,754.95,224.95,251.95,614.95,"1,288.80"
60-144-18,"4,505.76", ,"4,215.62", ,"3,373.28",N/A**,854.95,255.95,"1,307.67",,"3,503.36", ,"3,213.22", ,"2,525.54",N/A**,854.95,286.95,"1,307.67",,"5,667.95","8,289.39", , ,"5,514.95","8,030.34", , ,"3,039.95","3,404.95",5284.95,3813.544,6077.95,827.95,6807.304,927.95,290.95,325.95,624.95,"1,307.67"
60-144-24,"5,005.67", ,"4,618.82", ,"3,666.00",729.96,"1,051.95",315.95,"1,326.54",,"3,948.39", ,"3,561.54", ,"2,793.22",N/A**,"1,051.95",353.95,"1,326.54",,"5,982.95","8,724.06", , ,"5,753.95","8,378.66", , ,"3,336.95","3,737.95",5583.95,4186.504,6421.95,980.95,7192.584,1098.95,353.95,396.95,633.95,"1,326.54"
60-144-30,"5,508.94", ,"5,025.38", ,"3,961.58",940.56,"1,246.95",377.95,"1,345.41",,"4,394.54", ,"3,910.98", ,"3,059.78",N/A**,"1,246.95",423.95,"1,345.41",,"6,296.95","9,159.85", , ,"5,993.95","8,728.10", , ,"3,633.95","4,070.95",5880.95,4559.464,6763.95,1131.95,7575.624,1267.95,417.95,468.95,642.95,"1,345.41"
60-144-36,"6,105.18", ,"5,524.90", ,"4,336.17","1,071.60","1,444.95",438.95,"1,364.25",,"4,886.62", ,"4,306.34", ,"3,359.94",N/A**,"1,444.95",491.95,"1,364.25",,"6,610.95","9,597.88", , ,"6,235.95","9,079.78", , ,"3,932.95","4,404.95",6178.95,4933.544,7105.95,1285.95,7958.664,1440.95,479.95,537.95,651.95,"1,364.25"
60-144-42,"6,775.33", ,"6,098.34", ,"4,773.59",N/A**,"1,739.95",542.95,"1,383.12",,"5,411.17", ,"4,734.18", ,"3,698.18",N/A**,"1,739.95",608.95,"1,383.12",,"6,925.95","10,032.55", , ,"6,474.95","9,428.10", , ,"4,229.95","4,737.95",6475.95,5306.504,7447.95,1517.95,8341.704,1700.95,586.95,657.95,659.95,"1,383.12"
60-144-48,"7,301.00", ,"6,527.30", ,"5,088.21",N/A**,"1,938.95",603.95,"1,401.99",,"5,868.52", ,"5,094.82", ,"3,974.82",N/A**,"1,938.95",676.95,"1,401.99",,"7,238.95","10,469.46", , ,"6,715.95","9,778.66", , ,"4,527.95","5,071.95",6774.95,5680.584,7791.95,1671.95,8726.984,1872.95,649.95,727.95,669.95,"1,401.99"
